정산일자,,L PRT,사업장,창고,품목구분,상품군,상품군2,품번,품명,펄,폭/규격,Roll No / Lot No,이전품번,OPEN,location,단위,사용,재고수량,PO 번호,생산지,INV#,,Year
20260119 ,4184,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596121,16-51002-114(Q3),N,[재고]   ,m,사용,"1,690",P00003693,SP,45057641,,
20260119 ,4185,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596236,16-51002-114(Q3),N,[재고]   ,m,사용,"1,690",P00003693,SP,45057641,,
20260119 ,4186,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596237,16-51002-114(Q3),N,[재고]   ,m,사용,"1,690",P00003693,SP,45057641,,
20260119 ,4187,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596258,16-51002-114(Q3),N,[재고]   ,m,사용,"1,690",P00003693,SP,45057641,,
20260119 ,4188,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596259,16-51002-114(Q3),N,[재고]   ,m,사용,"1,690",P00003693,SP,45057641,,
20260119 ,4189,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596318,16-51002-114(Q3),N,[재고]   ,m,사용,"1,690",P00003693,SP,45057641,,
20260119 ,4190,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596319,16-51002-114(Q3),N,[재고]   ,m,사용,"1,690",P00003693,SP,45057641,,
20260119 ,4191,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596351,16-51002-114(Q3),N,[재고]   ,m,사용,"1,690",P00003693,SP,45057641,,
20260119 ,4192,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596352,16-51002-114(Q3),N,[재고]   ,m,사용,"1,690",P00003693,SP,45057641,,
20260119 ,4193,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596372,16-51002-114(Q3),N,[재고]   ,m,사용,"1,690",P00003693,SP,45057641,,
20260119 ,4194,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596373,16-51002-114(Q3),N,[재고]   ,m,사용,"1,690",P00003693,SP,45057641,,
20260119 ,4195,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596426,16-51002-114(Q3),N,[재고]   ,m,사용,"1,680",P00003693,SP,45057641,,
20260119 ,4196,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596427,16-51002-114(Q3),N,[재고]   ,m,사용,"1,680",P00003693,SP,45057641,,
20260119 ,4197,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596443,16-51002-114(Q3),N,[재고]   ,m,사용,"1,740",P00003693,SP,45057641,,
20260119 ,4198,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596444,16-51002-114(Q3),N,[재고]   ,m,사용,"1,740",P00003693,SP,45057641,,
20260119 ,4199,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596489,16-51002-114(Q3),N,[재고]   ,m,사용,"1,740",P00003693,SP,45057641,,
20260119 ,4200,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596490,16-51002-114(Q3),N,[재고]   ,m,사용,"1,740",P00003693,SP,45057641,,
20260119 ,4201,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596521,16-51002-114(Q3),N,[재고]   ,m,사용,"1,740",P00003693,SP,45057641,,
20260119 ,4202,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596522,16-51002-114(Q3),N,[재고]   ,m,사용,"1,740",P00003693,SP,45057641,,
20260119 ,4203,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596554,16-51002-114(Q3),N,[재고]   ,m,사용,"1,740",P00003693,SP,45057641,,
20260119 ,4204,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596555,16-51002-114(Q3),N,[재고]   ,m,사용,"1,740",P00003693,SP,45057641,,
20260119 ,4205,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596578,16-51002-114(Q3),N,[재고]   ,m,사용,"1,640",P00003693,SP,45057641,,
20260119 ,4206,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596609,16-51002-114(Q3),Y,[재고]   ,m,사용,320,P00003693,SP,45057641,,
20260119 ,4207,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596646,16-51002-114(Q3),N,[재고]   ,m,사용,"1,640",P00003693,SP,45057641,,
20260119 ,4208,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596677,16-51002-114(Q3),N,[재고]   ,m,사용,"1,650",P00003693,SP,45057641,,
20260119 ,4209,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596678,16-51002-114(Q3),N,[재고]   ,m,사용,"1,650",P00003693,SP,45057641,,
20260119 ,4210,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596695,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4211,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596696,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4212,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596727,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4213,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596728,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4214,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596736,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4215,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596737,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4216,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596753,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4217,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596754,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4218,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596774,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4219,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596775,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4220,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596803,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4221,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596804,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4222,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596823,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4223,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596824,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4224,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596844,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4225,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596845,16-51002-114(Q3),N,[재고]   ,m,사용,"1,660",P00003693,SP,45057641,,
20260119 ,4226,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596882,16-51002-114(Q3),N,[재고]   ,m,사용,"1,750",P00003693,SP,45057641,,
20260119 ,4227,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596883,16-51002-114(Q3),N,[재고]   ,m,사용,"1,750",P00003693,SP,45057641,,
20260119 ,4228,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005598862,16-51002-114(Q3),N,[재고]   ,m,사용,"1,530",P00003693,SP,45057641,,
20260119 ,4229,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005598863,16-51002-114(Q3),N,[재고]   ,m,사용,"1,530",P00003693,SP,45057641,,
20260119 ,4230,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005598867,16-51002-114(Q3),N,[재고]   ,m,사용,"1,530",P00003693,SP,45057641,,
20260119 ,4231,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005598868,16-51002-114(Q3),N,[재고]   ,m,사용,"1,530",P00003693,SP,45057641,,
20260119 ,4232,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005598883,16-51002-114(Q3),N,[재고]   ,m,사용,"1,530",P00003693,SP,45057641,,
20260119 ,4233,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005598884,16-51002-114(Q3),N,[재고]   ,m,사용,"1,530",P00003693,SP,45057641,,
20260119 ,4234,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005598904,16-51002-114(Q3),N,[재고]   ,m,사용,"1,530",P00003693,SP,45057641,,
20260119 ,4235,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005598905,16-51002-114(Q3),N,[재고]   ,m,사용,"1,530",P00003693,SP,45057641,,
20260119 ,4236,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005598928,16-51002-114(Q3),N,[재고]   ,m,사용,"1,530",P00003693,SP,45057641,,
20260119 ,4237,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005598929,16-51002-114(Q3),N,[재고]   ,m,사용,"1,530",P00003693,SP,45057641,,
20260119 ,4238,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005598959,16-51002-114(Q3),N,[재고]   ,m,사용,"1,530",P00003693,SP,45057641,,
20260119 ,4239,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005598960,16-51002-114(Q3),N,[재고]   ,m,사용,"1,530",P00003693,SP,45057641,,
20260119 ,4240,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596535,16-51002-114(Q3),N,[재고]   ,m,사용,"1,790",P00003693,SP,45057626,,
20260119 ,4241,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596536,16-51002-114(Q3),N,[재고]   ,m,사용,"1,790",P00003693,SP,45057626,,
20260119 ,4242,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596584,16-51002-114(Q3),N,[재고]   ,m,사용,"1,840",P00003693,SP,45057626,,
20260119 ,4243,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596585,16-51002-114(Q3),N,[재고]   ,m,사용,"1,840",P00003693,SP,45057626,,
20260119 ,4244,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596592,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4245,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596593,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4246,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596615,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4247,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596616,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4248,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596636,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4249,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596637,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4250,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596659,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4251,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596660,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4252,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596680,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4253,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596681,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4254,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596703,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4255,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596704,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4256,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596732,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4257,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596733,16-51002-114(Q3),N,[재고]   ,m,사용,"1,710",P00003693,SP,45057626,,
20260119 ,4258,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596813,16-51002-114(Q3),N,[재고]   ,m,사용,"1,780",P00003693,SP,45057626,,
20260119 ,4259,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596862,16-51002-114(Q3),N,[재고]   ,m,사용,"1,780",P00003693,SP,45057626,,
20260119 ,4260,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596981,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4261,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005596982,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4262,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597041,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4263,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597042,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4264,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597056,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4265,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597057,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4266,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597085,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4267,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597086,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4268,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597103,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4269,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597104,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4270,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597126,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4271,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597127,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4272,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597159,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4273,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597297,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4274,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597298,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4275,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597312,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4276,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597313,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4277,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597345,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4278,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597346,16-51002-114(Q3),N,[재고]   ,m,사용,"1,770",P00003693,SP,45057626,,
20260119 ,4279,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597363,16-51002-114(Q3),N,[재고]   ,m,사용,"1,520",P00003693,SP,45057626,,
20260119 ,4280,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597364,16-51002-114(Q3),N,[재고]   ,m,사용,"1,520",P00003693,SP,45057626,,
20260119 ,4281,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597382,16-51002-114(Q3),N,[재고]   ,m,사용,"1,520",P00003693,SP,45057626,,
20260119 ,4282,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597384,16-51002-114(Q3),N,[재고]   ,m,사용,"1,520",P00003693,SP,45057626,,
20260119 ,4283,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597403,16-51002-114(Q3),N,[재고]   ,m,사용,"1,520",P00003693,SP,45057626,,
20260119 ,4284,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005597404,16-51002-114(Q3),N,[재고]   ,m,사용,"1,520",P00003693,SP,45057626,,
20260119 ,4285,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005595740,16-51002-114(Q3),N,[재고]   ,m,사용,"1,050",P00003693,SP,45058148,,
20260119 ,4286,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-119,Cassetta,,1270,D005595765,16-51002-114(Q3),N,[재고]   ,m,사용,"1,190",P00003693,SP,45058148,,
20260119 ,4287,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645613,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4288,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645614,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4289,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645619,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4290,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645620,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4291,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645633,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4292,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645634,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4293,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645685,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4294,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645686,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4295,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645704,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4296,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645705,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4297,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645714,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4298,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645715,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4299,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645762,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4300,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645763,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4301,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645775,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4302,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645776,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4303,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645786,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4304,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645787,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4305,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645824,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4306,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645825,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4307,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645840,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4308,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645841,16-51002-116(Q3),N,[재고]   ,m,사용,"1,760",P00003706,SP,45058131,,
20260119 ,4309,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645845,16-51002-116(Q3),N,[재고]   ,m,사용,"1,340",P00003706,SP,45058131,,
20260119 ,4310,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005645846,16-51002-116(Q3),N,[재고]   ,m,사용,"1,340",P00003706,SP,45058131,,
20260119 ,4311,N,본사,본사창고,[7] 상품,[3] 포일,Smartfoil EB,16-51002-120,Cassetta,,1270,D005646727,16-51002-116(Q3),N,[재고]   ,m,사용,"1,740",P00003706,SP,45058131,,
